Id,DeviceUuid,DeviceName,DeviceDescription,DeviceState,SystemTags,UserTags,LastReading,AddedAt,Updated,MacAddress,OwnerID,OwnerUuid,OwnerUserName,OwnerAvatar,OwnerUrl,OwnerJoinDate,OwnerCity,OwnerCountry,OwnerCountryCode,DataRecorded_At,DataAdded_At,DataLocation,DataExposure,DataElevation,DataLatitude,DataLongitude,DataGeoLocation,DataCity,DataCountryCode,DataCountry,BSensorsId,BSensortAncestry,BSensorName,BSensorDescription,BSensorUnit,BSensorCreatedAt,BSensorUpdated_at,BSensorMeasurement_id,BSensorUuid,BSensorValue,BSensorRawValue,BSensorPrevValue,BSensorPrevRawValue,SensorsHId,SensortHAncestry,SensorHName,SensorHDescription,SensorHUnit,SensorHCreatedAt,SensorHUpdated_at,SensorHMeasurement_id,SensorHUuid,SensorHValue,SensorHRawValue,SensorHPrevValue,SensorHPrevRawValue,TSensorsId,TSensortAncestry,TSensorName,TSensorDescription,TSensorUnit,TSensorCreatedAt,TSensorUpdated_at,TSensorMeasurement_id,TSensorUuid,TSensorValue,TSensorRawValue,TSensorPrevValue,TSensorPrevRawValue,GasSensorsId,GasSensortAncestry,GasSensorName,GasSensorDescription,GasSensorUnit,GasSensorCreatedAt,GasSensorUpdated_at,GasSensorMeasurement_id,GasSensorUuid,GasSensorValue,GasSensorRawValue,GasSensorPrevValue,GasSensorPrevRawValue,CoSensorsId,CoSensortAncestry,CoSensorName,CoSensorDescription,CoSensorUnit,CoSensorCreatedAt,CoSensorUpdated_at,CoSensorMeasurement_id,CoSensorUuid,CoSensorValue,CoSensorRawValue,CoSensorPrevValue,CoSensorPrevRawValue,NetSensorsId,NetSensortAncestry,NetSensorName,NetSensorDescription,NetSensorUnit,NetSensorCreatedAt,NetSensorUpdated_at,NetSensorMeasurement_id,NetSensorUuid,NetSensorValue,NetSensorRawValue,NetSensorPrevValue,NetSensorPrevRawValue,DBSensorsId,DBSensortAncestry,DbSensorName,DbSensorDescription,DbSensorUnit,DbSensorCreatedAt,DbSensorUpdated_at,DbSensorMeasurement_id,DbSensorUuid,DbSensorValue,DbSensorRawValue,DbSensorPrevValue,DbSensorPrevRawValue,LSensorsId,LSensortAncestry,LSensorName,LSensorDescription,LSensorUnit,LSensorCreatedAt,LSensorUpdated_at,LSensorMeasurement_id,LSensorUuid,LSensorValue,LSensorRawValue,LSensorPrevValue,LSensorPrevRawValue,SolSensorsId,SolSensortAncestry,SolSensorName,SolSensorDescription,SolSensorUnit,SolSensorCreatedAt,SolSensorUpdated_at,SolSensorMeasurement_id,SolSensorUuid,SolSensorValue,SolSensorRawValue,SolSensorPrevValue,SolSensorPrevRawValue,KitId,KitUuid,KitSlug,KitName,KitDescription,KitCreatedAt,KitUpdatedAt
1411,a458795d-91af-4837-b652-f8c963bb98f4,FAB10_SolarKit,FAB10 Festival Solar Kit,has_published,offline,Barcelona,7/16/2014,7/5/2014,10/10/2015,[FILTERED],1782,479fc767-4f40-41de-9f3e-6bf9b998b88d,fabfestival,https://images.smartcitizen.me/s100/avatars/1782-RTV2.jpg,,7/5/2014,Barcelona,Spain,ES,7/16/2014,7/16/2014,,outdoor,20,41.402498,2.18814399999997,sp3e9c1753,Barcelona,ES,Spain,14,,BH1730FVC,Digital Ambient Light Sensor,Lux,2/2/2015,7/5/2015,3,ac4234cf-d2b7-4cfa-8765-9f4477e2de5f,75.1,75.1,75.1,75.1,17,,Battery,Custom Circuit,%,2/2/2015,7/5/2015,7,5b0e390e-781d-4243-8e97-579eead09792,100,100,100,100,13,19,HPP828E031,Humidity,%,2/2/2015,7/5/2015,2,1c19ae8f-b995-460f-87a3-a9d0c140abfb,55.1,25218.2528,55.1,25218.2528,12,19,HPP828E031,Temperature,ºC,2/2/2015,7/5/2015,1,2922d20e-3b83-4d98-8791-cfcdfc12fa99,22.5000000960693,28158.2518,22.5000000960693,28158.2518,15,20,MiCS-4514,NO2,kOhm/ppm,2/2/2015,7/5/2015,6,0c5b7e74-ef87-431d-89af-dd51de84b10e,10.485,10.485,10.485,10.485,16,20,MiCS-4514,CO,kOhm/ppm,2/2/2015,7/5/2015,5,49a26be4-3ce1-4f2e-a09b-4296fefcfe17,0,0,0,0,21,,Microchip RN-131,802.11 b/g WiFi,# networks,5/4/2015,7/5/2015,9,5b1f0e38-336a-4abf-9989-69b48f0026ef,4,4,4,4,7,,POM-3044P-R,Electret microphone with envelope follower sound pressure sensor (noise),dB,2/2/2015,9/17/2015,4,5efd2376-6783-476b-bf85-57ead5f89654,66.1,224,66.1,224,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,3,6ae30424-4e09-4318-b96d-771996657c70,"sck:1,1",SmartCitizen Kit 1.1,SCK 1.1 - Ambient Board,2/2/2015,9/16/2015
1415,4eb76b2e-a0ad-4d97-a06a-bdbe4cc98aa6,Fab10_barcelona_smarty,testing fab10 smart citizen workshop,has_published,indoor,,5/4/2015,7/5/2014,10/10/2015,[FILTERED],1787,22db77bc-8192-4173-b8be-32591c122212,creon,https://smartcitizen.s3.amazonaws.com/avatars/default.svg,forum-des-agricultures.fr,7/5/2014,Saint-Denis,France,FR,5/4/2015,5/4/2015,,indoor,1,41.402498,2.18814399999997,sp3e9c1753,Barcelona,ES,Spain,14,,BH1730FVC,Digital Ambient Light Sensor,Lux,2/2/2015,7/5/2015,3,ac4234cf-d2b7-4cfa-8765-9f4477e2de5f,14,14,14,14,17,,Battery,Custom Circuit,%,2/2/2015,7/5/2015,7,5b0e390e-781d-4243-8e97-579eead09792,100,100,100,100,13,19,HPP828E031,Humidity,%,2/2/2015,7/5/2015,2,1c19ae8f-b995-460f-87a3-a9d0c140abfb,64,29884.416,64,29884.416,12,19,HPP828E031,Temperature,ºC,2/2/2015,7/5/2015,1,2922d20e-3b83-4d98-8791-cfcdfc12fa99,20.2999999604492,27337.7464,20.2999999604492,27337.7464,15,20,MiCS-4514,NO2,kOhm/ppm,2/2/2015,7/5/2015,6,0c5b7e74-ef87-431d-89af-dd51de84b10e,9.793,9.793,9.793,9.793,16,20,MiCS-4514,CO,kOhm/ppm,2/2/2015,7/5/2015,5,49a26be4-3ce1-4f2e-a09b-4296fefcfe17,0,0,0,0,21,,Microchip RN-131,802.11 b/g WiFi,# networks,5/4/2015,7/5/2015,9,5b1f0e38-336a-4abf-9989-69b48f0026ef,4,4,4,4,7,,POM-3044P-R,Electret microphone with envelope follower sound pressure sensor (noise),dB,2/2/2015,9/17/2015,4,5efd2376-6783-476b-bf85-57ead5f89654,64.6,168,64.6,168,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,3,6ae30424-4e09-4318-b96d-771996657c70,"sck:1,1",SmartCitizen Kit 1.1,SCK 1.1 - Ambient Board,2/2/2015,9/16/2015
1422,348b5d0b-b8f5-4135-9835-772127117ae7,FabFestivalNow,Test for the FabFestival Workshop,has_published,indoor,Barcelona,7/9/2014,7/6/2014,10/10/2015,[FILTERED],1792,76c32771-e3c7-47f1-a2ed-1f3f39c67bfe,fabfestival10,https://images.smartcitizen.me/s100/avatars/1792-12965799543_90261b4bec_b.jpg,,7/6/2014,Barcelona,Spain,ES,7/9/2014,7/9/2014,,indoor,0,41.402498,2.18814399999997,sp3e9c1753,Barcelona,ES,Spain,14,,BH1730FVC,Digital Ambient Light Sensor,Lux,2/2/2015,7/5/2015,3,ac4234cf-d2b7-4cfa-8765-9f4477e2de5f,125.7,125.7,125.7,125.7,17,,Battery,Custom Circuit,%,2/2/2015,7/5/2015,7,5b0e390e-781d-4243-8e97-579eead09792,100,100,100,100,13,19,HPP828E031,Humidity,%,2/2/2015,7/5/2015,2,1c19ae8f-b995-460f-87a3-a9d0c140abfb,62,28835.84,62,28835.84,12,19,HPP828E031,Temperature,ºC,2/2/2015,7/5/2015,1,2922d20e-3b83-4d98-8791-cfcdfc12fa99,21.8000000529175,27897.1819,21.8000000529175,27897.1819,15,20,MiCS-4514,NO2,kOhm/ppm,2/2/2015,7/5/2015,6,0c5b7e74-ef87-431d-89af-dd51de84b10e,0.992,0.992,0.992,0.992,16,20,MiCS-4514,CO,kOhm/ppm,2/2/2015,7/5/2015,5,49a26be4-3ce1-4f2e-a09b-4296fefcfe17,0,0,0,0,21,,Microchip RN-131,802.11 b/g WiFi,# networks,5/4/2015,7/5/2015,9,5b1f0e38-336a-4abf-9989-69b48f0026ef,5,5,5,5,7,,POM-3044P-R,Electret microphone with envelope follower sound pressure sensor (noise),dB,2/2/2015,9/17/2015,4,5efd2376-6783-476b-bf85-57ead5f89654,59.75,35,59.75,35,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,3,6ae30424-4e09-4318-b96d-771996657c70,"sck:1,1",SmartCitizen Kit 1.1,SCK 1.1 - Ambient Board,2/2/2015,9/16/2015
1427,1267e9b9-a001-4696-bab6-d81c0b618d93,Dibodiba,On the way to Benin,has_published,indoor,,7/6/2014,7/6/2014,10/10/2015,[FILTERED],1791,17ad26b2-585b-4d9e-9ba2-47257506dc48,Dibodiba,https://smartcitizen.s3.amazonaws.com/avatars/default.svg,www.imsp-uac.org,7/6/2014,Cotonou,Benin,BJ,7/6/2014,7/6/2014,,indoor,8,41.402498,2.18814399999997,sp3e9c1753,Barcelona,ES,Spain,14,,BH1730FVC,Digital Ambient Light Sensor,Lux,2/2/2015,7/5/2015,3,ac4234cf-d2b7-4cfa-8765-9f4477e2de5f,117.3,117.3,117.3,117.3,17,,Battery,Custom Circuit,%,2/2/2015,7/5/2015,7,5b0e390e-781d-4243-8e97-579eead09792,91.5,91.5,91.5,91.5,13,19,HPP828E031,Humidity,%,2/2/2015,7/5/2015,2,1c19ae8f-b995-460f-87a3-a9d0c140abfb,71.8,33973.8624,71.8,33973.8624,12,19,HPP828E031,Temperature,ºC,2/2/2015,7/5/2015,1,2922d20e-3b83-4d98-8791-cfcdfc12fa99,18.7000001299438,26741.0153,18.7000001299438,26741.0153,15,20,MiCS-4514,NO2,kOhm/ppm,2/2/2015,7/5/2015,6,0c5b7e74-ef87-431d-89af-dd51de84b10e,4.03,4.03,4.03,4.03,16,20,MiCS-4514,CO,kOhm/ppm,2/2/2015,7/5/2015,5,49a26be4-3ce1-4f2e-a09b-4296fefcfe17,0,0,0,0,21,,Microchip RN-131,802.11 b/g WiFi,# networks,5/4/2015,7/5/2015,9,5b1f0e38-336a-4abf-9989-69b48f0026ef,12,12,12,12,7,,POM-3044P-R,Electret microphone with envelope follower sound pressure sensor (noise),dB,2/2/2015,9/17/2015,4,5efd2376-6783-476b-bf85-57ead5f89654,59.8,36,59.8,36,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,3,6ae30424-4e09-4318-b96d-771996657c70,"sck:1,1",SmartCitizen Kit 1.1,SCK 1.1 - Ambient Board,2/2/2015,9/16/2015
373,4c63e88a-3146-4f6a-a555-1efc7f594419,#17 Wim Elfrink,IOTWF 17 - ID: af:0c,has_published,indoor,Barcelona,10/29/2013,10/25/2013,10/25/2013,[FILTERED],389,f2fa8017-ee5f-45c5-acf1-36293146eb98,iotwf,https://images.smartcitizen.me/s100/avatars/389-cisco_logo_small-1.png,,10/25/2013,Barcelona,Spain,ES,10/29/2013,10/29/2013,,indoor,25,41.386481,2.195721,sp3e3ynvsp,Barcelona,ES,Spain,14,,BH1730FVC,Digital Ambient Light Sensor,Lux,2/2/2015,7/5/2015,3,ac4234cf-d2b7-4cfa-8765-9f4477e2de5f,2.6,2.6,2.6,2.6,17,,Battery,Custom Circuit,%,2/2/2015,7/5/2015,7,5b0e390e-781d-4243-8e97-579eead09792,72.6,72.6,72.6,72.6,13,19,HPP828E031,Humidity,%,2/2/2015,7/5/2015,2,1c19ae8f-b995-460f-87a3-a9d0c140abfb,52.6,23907.5328,52.6,23907.5328,12,19,HPP828E031,Temperature,ºC,2/2/2015,7/5/2015,1,2922d20e-3b83-4d98-8791-cfcdfc12fa99,23.4999998895874,28531.2087,23.4999998895874,28531.2087,15,20,MiCS-4514,NO2,kOhm/ppm,2/2/2015,7/5/2015,6,0c5b7e74-ef87-431d-89af-dd51de84b10e,0.274,0.274,0.274,0.274,16,20,MiCS-4514,CO,kOhm/ppm,2/2/2015,7/5/2015,5,49a26be4-3ce1-4f2e-a09b-4296fefcfe17,0,0,0,0,21,,Microchip RN-131,802.11 b/g WiFi,# networks,5/4/2015,7/5/2015,9,5b1f0e38-336a-4abf-9989-69b48f0026ef,5,5,5,5,7,,POM-3044P-R,Electret microphone with envelope follower sound pressure sensor (noise),dB,2/2/2015,9/17/2015,4,5efd2376-6783-476b-bf85-57ead5f89654,60.99,59.8,60.99,59.8,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,3,6ae30424-4e09-4318-b96d-771996657c70,"sck:1,1",SmartCitizen Kit 1.1,SCK 1.1 - Ambient Board,2/2/2015,9/16/2015
4289,51571bf5-c594-4524-b511-3c1e041e2022,Clot,Making Sense Pilot #1,has_published,offline,Barcelona,5/27/2017,4/9/2017,4/9/2017,[FILTERED],5942,bd370192-373b-434f-8ce2-e946789f6947,Lena,https://images.smartcitizen.me/s100/avatars/bd3/1cev8qg.lena.jpg,,4/8/2017,Barcelona,,,5/27/2017,5/27/2017,,outdoor,,41.4068715,2.188521,sp3e9ccss0,Barcelona,ES,Spain,14,,BH1730FVC,Digital Ambient Light Sensor,Lux,2/2/2015,7/5/2015,3,ac4234cf-d2b7-4cfa-8765-9f4477e2de5f,95.15,95.15,95.22,95.22,10,,Battery,Custom Circuit,%,2/2/2015,7/5/2015,7,c9ff2784-53a7-4a84-b0fc-90ecc7e313f9,0,0,0,0,13,19,HPP828E031,Humidity,%,2/2/2015,7/5/2015,2,1c19ae8f-b995-460f-87a3-a9d0c140abfb,53.56,53.56,53.56,53.56,12,19,HPP828E031,Temperature,ºC,2/2/2015,7/5/2015,1,2922d20e-3b83-4d98-8791-cfcdfc12fa99,27.1,27.1,27.09,27.09,-1,,,,-1,1/1/0001,1/1/0001,-1,,-1,-1,-1,-1,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,11,ea351d04-df2d-464c-86d3-a4e9e1bd78c2,"sck:1,5",SCK 1.5 MS,SCK 1.5 - MS Pilot,11/15/2016,11/15/2016
363,ad643c61-9faa-453f-be33-3572157dca86,#7 Hall,IOTWF 7 - ID: 39:9f,has_published,indoor,Barcelona,10/31/2013,10/25/2013,10/10/2015,[FILTERED],389,f2fa8017-ee5f-45c5-acf1-36293146eb98,iotwf,https://images.smartcitizen.me/s100/avatars/389-cisco_logo_small-1.png,,10/25/2013,Barcelona,Spain,ES,10/31/2013,10/31/2013,,indoor,25,41.386319,2.195388,sp3e3ynsu1,Barcelona,ES,Spain,14,,BH1730FVC,Digital Ambient Light Sensor,Lux,2/2/2015,7/5/2015,3,ac4234cf-d2b7-4cfa-8765-9f4477e2de5f,0,0,0,0,17,,Battery,Custom Circuit,%,2/2/2015,7/5/2015,7,5b0e390e-781d-4243-8e97-579eead09792,94,94,94,94,13,19,HPP828E031,Humidity,%,2/2/2015,7/5/2015,2,1c19ae8f-b995-460f-87a3-a9d0c140abfb,37.9,16200.4992,37.9,16200.4992,12,19,HPP828E031,Temperature,ºC,2/2/2015,7/5/2015,1,2922d20e-3b83-4d98-8791-cfcdfc12fa99,29.0999999666748,30619.7678,29.0999999666748,30619.7678,15,20,MiCS-4514,NO2,kOhm/ppm,2/2/2015,7/5/2015,6,0c5b7e74-ef87-431d-89af-dd51de84b10e,0.169,0.169,0.169,0.169,16,20,MiCS-4514,CO,kOhm/ppm,2/2/2015,7/5/2015,5,49a26be4-3ce1-4f2e-a09b-4296fefcfe17,0,0,0,0,21,,Microchip RN-131,802.11 b/g WiFi,# networks,5/4/2015,7/5/2015,9,5b1f0e38-336a-4abf-9989-69b48f0026ef,0,0,0,0,7,,POM-3044P-R,Electret microphone with envelope follower sound pressure sensor (noise),dB,2/2/2015,9/17/2015,4,5efd2376-6783-476b-bf85-57ead5f89654,59.04,20.8,59.04,20.8,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,3,6ae30424-4e09-4318-b96d-771996657c70,"sck:1,1",SmartCitizen Kit 1.1,SCK 1.1 - Ambient Board,2/2/2015,9/16/2015
384,2d80ec4f-f510-483a-a306-9095f185e48c,IOTWF  - ID: 57:91,IOTWF,never_published,indoor,Barcelona,,10/25/2013,10/10/2015,[FILTERED],389,f2fa8017-ee5f-45c5-acf1-36293146eb98,iotwf,https://images.smartcitizen.me/s100/avatars/389-cisco_logo_small-1.png,,10/25/2013,Barcelona,Spain,ES,,,,indoor,25,41.386309,2.195385,sp3e3ynssp,Barcelona,ES,Spain,14,,BH1730FVC,Digital Ambient Light Sensor,Lux,2/2/2015,7/5/2015,3,ac4234cf-d2b7-4cfa-8765-9f4477e2de5f,,,,,17,,Battery,Custom Circuit,%,2/2/2015,7/5/2015,7,5b0e390e-781d-4243-8e97-579eead09792,,,,,13,19,HPP828E031,Humidity,%,2/2/2015,7/5/2015,2,1c19ae8f-b995-460f-87a3-a9d0c140abfb,,,,,12,19,HPP828E031,Temperature,ºC,2/2/2015,7/5/2015,1,2922d20e-3b83-4d98-8791-cfcdfc12fa99,,,,,15,20,MiCS-4514,NO2,kOhm/ppm,2/2/2015,7/5/2015,6,0c5b7e74-ef87-431d-89af-dd51de84b10e,,,,,16,20,MiCS-4514,CO,kOhm/ppm,2/2/2015,7/5/2015,5,49a26be4-3ce1-4f2e-a09b-4296fefcfe17,0,0,0,0,21,,Microchip RN-131,802.11 b/g WiFi,# networks,5/4/2015,7/5/2015,9,5b1f0e38-336a-4abf-9989-69b48f0026ef,,,,,7,,POM-3044P-R,Electret microphone with envelope follower sound pressure sensor (noise),dB,2/2/2015,9/17/2015,4,5efd2376-6783-476b-bf85-57ead5f89654,,,,,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,3,6ae30424-4e09-4318-b96d-771996657c70,"sck:1,1",SmartCitizen Kit 1.1,SCK 1.1 - Ambient Board,2/2/2015,9/16/2015
358,1536b43a-8d5b-49ca-9cc3-45418f2ae2be,#2 General Session,IOTWF 2 - ID: af:04,has_published,indoor,Barcelona,10/30/2013,10/25/2013,10/10/2015,[FILTERED],389,f2fa8017-ee5f-45c5-acf1-36293146eb98,iotwf,https://images.smartcitizen.me/s100/avatars/389-cisco_logo_small-1.png,,10/25/2013,Barcelona,Spain,ES,10/30/2013,10/30/2013,,indoor,25,41.386306,2.195383,sp3e3ynssn,Barcelona,ES,Spain,14,,BH1730FVC,Digital Ambient Light Sensor,Lux,2/2/2015,7/5/2015,3,ac4234cf-d2b7-4cfa-8765-9f4477e2de5f,21.8,21.8,21.8,21.8,17,,Battery,Custom Circuit,%,2/2/2015,7/5/2015,7,5b0e390e-781d-4243-8e97-579eead09792,61.6,61.6,61.6,61.6,13,19,HPP828E031,Humidity,%,2/2/2015,7/5/2015,2,1c19ae8f-b995-460f-87a3-a9d0c140abfb,41,17825.792,41,17825.792,12,19,HPP828E031,Temperature,ºC,2/2/2015,7/5/2015,1,2922d20e-3b83-4d98-8791-cfcdfc12fa99,26.4000000683594,29612.784,26.4000000683594,29612.784,15,20,MiCS-4514,NO2,kOhm/ppm,2/2/2015,7/5/2015,6,0c5b7e74-ef87-431d-89af-dd51de84b10e,0.163,0.163,0.163,0.163,16,20,MiCS-4514,CO,kOhm/ppm,2/2/2015,7/5/2015,5,49a26be4-3ce1-4f2e-a09b-4296fefcfe17,0,0,0,0,21,,Microchip RN-131,802.11 b/g WiFi,# networks,5/4/2015,7/5/2015,9,5b1f0e38-336a-4abf-9989-69b48f0026ef,0,0,0,0,7,,POM-3044P-R,Electret microphone with envelope follower sound pressure sensor (noise),dB,2/2/2015,9/17/2015,4,5efd2376-6783-476b-bf85-57ead5f89654,50,0,50,0,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,3,6ae30424-4e09-4318-b96d-771996657c70,"sck:1,1",SmartCitizen Kit 1.1,SCK 1.1 - Ambient Board,2/2/2015,9/16/2015
374,c58cb058-2024-48c0-8d14-35f3683b193a,#18 Anil Menon,IOTWF 18 - ID: af:13,has_published,indoor,Barcelona,10/30/2013,10/25/2013,10/25/2013,[FILTERED],389,f2fa8017-ee5f-45c5-acf1-36293146eb98,iotwf,https://images.smartcitizen.me/s100/avatars/389-cisco_logo_small-1.png,,10/25/2013,Barcelona,Spain,ES,10/30/2013,10/30/2013,,indoor,25,41.386198,2.195518,sp3e3ynsp6,Barcelona,ES,Spain,14,,BH1730FVC,Digital Ambient Light Sensor,Lux,2/2/2015,7/5/2015,3,ac4234cf-d2b7-4cfa-8765-9f4477e2de5f,0,0,0,0,17,,Battery,Custom Circuit,%,2/2/2015,7/5/2015,7,5b0e390e-781d-4243-8e97-579eead09792,67,67,67,67,13,19,HPP828E031,Humidity,%,2/2/2015,7/5/2015,2,1c19ae8f-b995-460f-87a3-a9d0c140abfb,37.3,15885.9264,37.3,15885.9264,12,19,HPP828E031,Temperature,ºC,2/2/2015,7/5/2015,1,2922d20e-3b83-4d98-8791-cfcdfc12fa99,26.8000000930176,29761.9668,26.8000000930176,29761.9668,15,20,MiCS-4514,NO2,kOhm/ppm,2/2/2015,7/5/2015,6,0c5b7e74-ef87-431d-89af-dd51de84b10e,0.302,0.302,0.302,0.302,16,20,MiCS-4514,CO,kOhm/ppm,2/2/2015,7/5/2015,5,49a26be4-3ce1-4f2e-a09b-4296fefcfe17,0,0,0,0,21,,Microchip RN-131,802.11 b/g WiFi,# networks,5/4/2015,7/5/2015,9,5b1f0e38-336a-4abf-9989-69b48f0026ef,1,1,1,1,7,,POM-3044P-R,Electret microphone with envelope follower sound pressure sensor (noise),dB,2/2/2015,9/17/2015,4,5efd2376-6783-476b-bf85-57ead5f89654,58.72,16.08,58.72,16.08,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,3,6ae30424-4e09-4318-b96d-771996657c70,"sck:1,1",SmartCitizen Kit 1.1,SCK 1.1 - Ambient Board,2/2/2015,9/16/2015
359,82c4718f-0160-493d-bb65-3ba60330aa19,#3 General Session,IOTWF 3 - ID: af:11,has_published,indoor,,10/29/2013,10/25/2013,10/10/2015,[FILTERED],389,f2fa8017-ee5f-45c5-acf1-36293146eb98,iotwf,https://images.smartcitizen.me/s100/avatars/389-cisco_logo_small-1.png,,10/25/2013,Barcelona,Spain,ES,10/29/2013,10/29/2013,,indoor,25,41.386295,2.195382,sp3e3ynssh,Barcelona,ES,Spain,14,,BH1730FVC,Digital Ambient Light Sensor,Lux,2/2/2015,7/5/2015,3,ac4234cf-d2b7-4cfa-8765-9f4477e2de5f,0.7,0.7,0.7,0.7,17,,Battery,Custom Circuit,%,2/2/2015,7/5/2015,7,5b0e390e-781d-4243-8e97-579eead09792,66.2,66.2,66.2,66.2,13,19,HPP828E031,Humidity,%,2/2/2015,7/5/2015,2,1c19ae8f-b995-460f-87a3-a9d0c140abfb,64.5,30146.56,64.5,30146.56,12,19,HPP828E031,Temperature,ºC,2/2/2015,7/5/2015,1,2922d20e-3b83-4d98-8791-cfcdfc12fa99,21.1000000097656,27636.112,21.1000000097656,27636.112,15,20,MiCS-4514,NO2,kOhm/ppm,2/2/2015,7/5/2015,6,0c5b7e74-ef87-431d-89af-dd51de84b10e,0.219,0.219,0.219,0.219,16,20,MiCS-4514,CO,kOhm/ppm,2/2/2015,7/5/2015,5,49a26be4-3ce1-4f2e-a09b-4296fefcfe17,0,0,0,0,21,,Microchip RN-131,802.11 b/g WiFi,# networks,5/4/2015,7/5/2015,9,5b1f0e38-336a-4abf-9989-69b48f0026ef,5,5,5,5,7,,POM-3044P-R,Electret microphone with envelope follower sound pressure sensor (noise),dB,2/2/2015,9/17/2015,4,5efd2376-6783-476b-bf85-57ead5f89654,60.92,58.4,60.92,58.4,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,3,6ae30424-4e09-4318-b96d-771996657c70,"sck:1,1",SmartCitizen Kit 1.1,SCK 1.1 - Ambient Board,2/2/2015,9/16/2015
362,e06f32b1-f502-4fe7-964b-37092b37f2cf,#1 General Session,IOTWF 1 - ID: af:09,has_published,indoor,,10/31/2013,10/25/2013,10/10/2015,[FILTERED],389,f2fa8017-ee5f-45c5-acf1-36293146eb98,iotwf,https://images.smartcitizen.me/s100/avatars/389-cisco_logo_small-1.png,,10/25/2013,Barcelona,Spain,ES,10/31/2013,10/31/2013,,indoor,25,41.386295,2.195382,sp3e3ynssh,Barcelona,ES,Spain,14,,BH1730FVC,Digital Ambient Light Sensor,Lux,2/2/2015,7/5/2015,3,ac4234cf-d2b7-4cfa-8765-9f4477e2de5f,0,0,0,0,17,,Battery,Custom Circuit,%,2/2/2015,7/5/2015,7,5b0e390e-781d-4243-8e97-579eead09792,98.1,98.1,98.1,98.1,13,19,HPP828E031,Humidity,%,2/2/2015,7/5/2015,2,1c19ae8f-b995-460f-87a3-a9d0c140abfb,36.3,15361.6384,36.3,15361.6384,12,19,HPP828E031,Temperature,ºC,2/2/2015,7/5/2015,1,2922d20e-3b83-4d98-8791-cfcdfc12fa99,28.2999999173584,30321.4022,28.2999999173584,30321.4022,15,20,MiCS-4514,NO2,kOhm/ppm,2/2/2015,7/5/2015,6,0c5b7e74-ef87-431d-89af-dd51de84b10e,0.201,0.201,0.201,0.201,16,20,MiCS-4514,CO,kOhm/ppm,2/2/2015,7/5/2015,5,49a26be4-3ce1-4f2e-a09b-4296fefcfe17,0,0,0,0,21,,Microchip RN-131,802.11 b/g WiFi,# networks,5/4/2015,7/5/2015,9,5b1f0e38-336a-4abf-9989-69b48f0026ef,4,4,4,4,7,,POM-3044P-R,Electret microphone with envelope follower sound pressure sensor (noise),dB,2/2/2015,9/17/2015,4,5efd2376-6783-476b-bf85-57ead5f89654,61.37,65.55,61.37,65.55,0,,,,0,1/1/0001,1/1/0001,0,,0,0,0,0,3,6ae30424-4e09-4318-b96d-771996657c70,"sck:1,1",SmartCitizen Kit 1.1,SCK 1.1 - Ambient Board,2/2/2015,9/16/2015
